Nodes,Repetition,System Time,Object at Room,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (MCTS-UCT),Traveled Distance (MCTS-UCT),Rooms Explored (ExpectedDistanceFixed),Traveled Distance (ExpectedDistanceFixed),Rooms Explored (ExpectedDistanceMurrieta),Traveled Distance (ExpectedDistanceMurrieta),Rooms Explored (ExpectedDistanceSimple),Traveled Distance (ExpectedDistanceSimple)
3,21,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,22,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,23,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,24,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,25,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,26,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,27,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,28,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,29,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,30,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,31,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,32,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,33,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,34,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,35,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,36,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,37,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,38,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,39,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,40,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,41,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,42,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,43,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,44,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,45,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,46,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,47,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,48,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,49,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,50,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,51,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,52,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,53,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,54,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,55,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,56,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,57,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,58,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,59,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,60,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,61,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,62,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,63,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,64,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,65,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,66,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,67,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,68,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,69,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,70,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,71,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,72,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,73,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,74,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,75,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,76,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,77,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,78,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,79,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,80,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,81,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,82,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,83,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,84,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,85,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,86,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,87,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,88,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,89,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,90,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,91,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,92,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,93,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,94,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,95,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,96,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,97,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,98,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,99,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,100,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,101,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,102,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,103,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,104,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,105,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,106,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,107,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,108,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,109,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,110,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,111,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,112,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,113,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,114,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,115,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,116,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,117,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,118,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,119,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,120,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,121,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,122,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,123,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,124,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,125,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,126,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,127,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,128,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,129,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,130,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,131,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,132,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,133,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,134,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,135,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,136,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,137,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,138,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,139,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,140,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,141,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,142,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,143,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,144,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,145,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,146,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,147,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,148,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,149,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,150,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,151,1415121987,1,1828.88,3,1535.26,2,1181.35,3,1535.26,2,1181.35,2,1181.35,3,1535.26,3,1535.26,3,1535.26,2,1181.35,2,1181.35,2,1181.35
3,152,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
3,153,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,154,1415121987,0,1828.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,155,1415121987,2,1828.88,2,887.725,3,1828.88,2,887.725,3,1828.88,3,1828.88,2,887.725,2,887.725,2,887.725,3,1828.88,3,1828.88,3,1828.88
