Nodes,Repetition,System Time,Object at Room,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (MCTS-UCT),Traveled Distance (MCTS-UCT),Rooms Explored (ExpectedDistanceFixed),Traveled Distance (ExpectedDistanceFixed),Rooms Explored (ExpectedDistanceMurrieta),Traveled Distance (ExpectedDistanceMurrieta),Rooms Explored (ExpectedDistanceSimple),Traveled Distance (ExpectedDistanceSimple)
3,31,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,32,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,33,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,34,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,35,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,36,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,37,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,38,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,39,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,40,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,41,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,42,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,43,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,44,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,45,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,46,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,47,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,48,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,49,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,50,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,51,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,52,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,53,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,54,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,55,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,56,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,57,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,58,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,59,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,60,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,61,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,62,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,63,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,64,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,65,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,66,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,67,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,68,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,69,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,70,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,71,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,72,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,73,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,74,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,75,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,76,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,77,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,78,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,79,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,80,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,81,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,82,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,83,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,84,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,85,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,86,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,87,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,88,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,89,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,90,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,91,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,92,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,93,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,94,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,95,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,96,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,97,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,98,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,99,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,100,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,101,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,102,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,103,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,104,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,105,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,106,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,107,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,108,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,109,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,110,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,111,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,112,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,113,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,114,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,115,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,116,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,117,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,118,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,119,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,120,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,121,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,122,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,123,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,124,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,125,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,126,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,127,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,128,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,129,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,130,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,131,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,132,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,133,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,134,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,135,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,136,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,137,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,138,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,139,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,140,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,141,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,142,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,143,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,144,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,145,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,146,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,147,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,148,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,149,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,150,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,151,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,152,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,153,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,154,1414542308,0,299.392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,155,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,156,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,157,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,158,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,159,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,160,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,161,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,162,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,163,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,164,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,165,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
3,166,1414542308,1,299.392,2,141.811,3,299.392,3,299.392,2,141.811,3,299.392,2,141.811,2,141.811,2,141.811,3,299.392,3,299.392,3,299.392
3,167,1414542308,2,299.392,3,272.421,2,168.782,2,168.782,3,272.421,2,168.782,3,272.421,3,272.421,3,272.421,2,168.782,2,168.782,2,168.782
