Nodes,Repetition,System Time,Object at Room,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (ExpectedTimeFixed),Traveled Distance (ExpectedTimeFixed),Rooms Explored (ExpectedTimeVariable),Traveled Distance (ExpectedTimeVariable)
13,46,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,47,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,48,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,49,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,50,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,51,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,52,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,53,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,54,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,55,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,56,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,57,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,58,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,59,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,60,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,61,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,62,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,63,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,64,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,65,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,66,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,67,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,68,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,69,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,70,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,71,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,72,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,73,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,74,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,75,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,76,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,77,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,78,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,79,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,80,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,81,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,82,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,83,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,84,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,85,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,86,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,87,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,88,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,89,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,90,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,91,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,92,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,93,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,94,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,95,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,96,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,97,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,98,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,99,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,100,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,101,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,102,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,103,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,104,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,105,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,106,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,107,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,108,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,109,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,110,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,111,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,112,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,113,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,114,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,115,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,116,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,117,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,118,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,119,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,120,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,121,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,122,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,123,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,124,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,125,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,126,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,127,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,128,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,129,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,130,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,131,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,132,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,133,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,134,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,135,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,136,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,137,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,138,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,139,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,140,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,141,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,142,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,143,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,144,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,145,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,146,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,147,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,148,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,149,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,150,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,151,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,152,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,153,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,154,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,155,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,156,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,157,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,158,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,159,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,160,1412619762,6,1695.06,13,764.824,10,1272.39,13,764.824,2,149.892,7,511.327,10,583.444,7,712.808,13,1184.14,10,583.444
13,161,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,162,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,163,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,164,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,165,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,166,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,167,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,168,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,169,1412619762,7,1695.06,5,267.025,4,411.092,5,267.025,8,1011.19,8,614.002,6,319.586,8,815.483,8,697.473,6,319.586
13,170,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,171,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,172,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,173,1412619762,3,1695.06,8,456.358,5,558.369,8,456.358,7,863.912,4,307.12,12,726.026,11,1089.73,7,550.195,12,726.026
13,174,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,175,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,176,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,177,1412619762,0,1695.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13,178,1412619762,10,1695.06,12,688.157,6,705.433,12,688.157,6,716.849,11,849.004,9,506.777,13,1287.8,3,204.072,9,506.777
13,179,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
13,180,1412619762,2,1695.06,3,152.002,12,1553.44,3,152.002,11,1408.25,3,242.96,3,152.002,6,611.515,12,1082.85,3,152.002
13,181,1412619762,5,1695.06,9,519.337,3,283.956,9,519.337,9,1138.33,6,431.724,11,663.047,12,1152.71,10,885.221,11,663.047
13,182,1412619762,12,1695.06,2,85.4049,8,983.661,2,85.4049,4,438.62,13,1108.65,2,85.4049,4,333.025,2,85.4049,2,85.4049
13,183,1412619762,11,1695.06,7,402.43,9,1129.31,7,402.43,3,292.973,12,963.002,13,779.954,2,101.254,4,318.07,13,779.954
13,184,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,185,1412619762,9,1695.06,4,210.608,2,144.933,4,210.608,13,1652.47,10,722.979,4,210.608,10,1020.51,11,1024.24,4,210.608
13,186,1412619762,1,1695.06,11,631.848,13,1695.06,11,631.848,12,1549.87,2,101.34,8,450.467,9,917.911,5,434.842,8,450.467
13,187,1412619762,8,1695.06,6,324.001,11,1414.29,6,324.001,10,1269.1,9,670.977,5,262.61,5,472.362,9,754.448,5,262.61
13,188,1412619762,4,1695.06,10,580.218,7,845.654,10,580.218,5,576.628,5,370.843,7,398.837,3,195.017,6,486.472,7,398.837
