Nodes,Repetition,System Time,Object at Room,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (ExpectedTimeFixed),Traveled Distance (ExpectedTimeFixed),Rooms Explored (ExpectedTimeVariable),Traveled Distance (ExpectedTimeVariable)
2,93,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,94,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,95,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,96,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,97,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,98,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,99,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,100,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,101,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,102,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,103,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,104,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,105,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,106,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,107,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,108,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,109,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,110,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,111,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,112,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,113,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,114,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,115,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,116,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,117,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,118,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,119,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,120,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,121,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,122,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,123,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,124,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,125,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,126,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,127,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,128,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,129,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,130,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,131,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,132,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,133,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,134,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,135,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,136,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,137,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,138,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,139,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,140,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,141,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,142,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,143,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,144,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,145,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,146,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,147,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,148,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,149,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,150,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,151,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,152,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,153,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,154,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,155,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,156,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,157,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,158,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,159,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,160,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,161,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,162,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,163,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,164,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,165,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,166,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,167,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,168,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,169,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,170,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,171,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,172,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,173,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,174,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,175,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,176,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,177,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,178,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,179,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,180,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,181,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,182,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,183,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,184,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,185,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,186,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,187,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,188,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,189,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,190,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,191,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,192,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,193,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,194,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,195,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,196,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,197,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,198,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,199,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,200,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,201,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,202,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,203,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,204,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,205,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,206,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,207,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,208,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,209,1412740548,1,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3,2,10028.3
2,210,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,211,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,212,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,213,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,214,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,215,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,216,1412740548,0,10028.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
